sex,race,age,partyid,relig,numgiven,close12,close13,close14,close15,close23,close24,close25,close34,close35,close45,sex1,sex2,sex3,sex4,sex5,race1,race2,race3,race4,race5,educ1,educ2,educ3,educ4,educ5,age1,age2,age3,age4,age5,relig1,relig2,relig3,relig4,relig5
female,black,22,"ind,near dem",protestant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,23,NA,NA,NA,NA,protestant,NA,NA,NA,NA
female,white,67,independent,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,white,54,independent,protestant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,white,60,independent,protestant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,58,NA,NA,NA,NA,protestant,NA,NA,NA,NA
female,black,49,not str democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,white,21,not str democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,black,56,not str democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,black,46,strong democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,black,42,strong democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,black,35,strong democrat,protestant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,57,NA,NA,NA,NA,protestant,NA,NA,NA,NA
male,black,56,not str democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,black,28,independent,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,black,28,strong democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,white,35,not str republican,protestant,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,Less than high school,NA,NA,NA,30,24,NA,NA,NA,protestant,protestant,NA,NA,NA
male,black,40,strong democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,black,46,not str democrat,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,white,47,not str republican,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,black,48,strong democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,white,65,strong republican,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,white,56,not str democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,black,35,not str democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,black,33,not str democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,black,23,independent,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,black,49,strong democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,white,54,not str republican,catholic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,white,50,not str republican,catholic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,white,33,"ind,near dem",catholic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,white,64,strong republican,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,white,26,independent,protestant,4,2,2,1,NA,2,1,NA,2,NA,NA,1,0,1,1,NA,0,0,0,0,NA,1,h.s. grad,Less than high school,h.s. grad,NA,53,32,70,30,NA,protestant,protestant,protestant,protestant,NA
female,black,64,not str democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,black,50,strong democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,black,37,independent,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,black,52,strong democrat,protestant,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,1,1,NA,NA,NA,1,Grad,NA,NA,NA,60,65,NA,NA,NA,protestant,protestant,NA,NA,NA
female,black,24,not str democrat,protestant,4,2,2,2,NA,1,1,NA,2,NA,NA,0,1,1,1,NA,1,1,1,1,NA,0,Some College,Some College,Less than high school,NA,25,49,22,66,NA,protestant,protestant,none,protestant,NA
female,white,39,strong democrat,catholic,4,2,1,2,NA,0,1,NA,1,NA,NA,1,0,0,0,NA,0,0,0,0,NA,1,Less than high school,Less than high school,Less than high school,NA,61,63,40,51,NA,catholic,catholic,catholic,protestant,NA
female,white,60,strong republican,protestant,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,Less than high school,NA,NA,NA,63,27,NA,NA,NA,protestant,protestant,NA,NA,NA
female,white,47,strong republican,protestant,4,2,2,2,NA,2,2,NA,2,NA,NA,0,0,1,1,NA,0,0,0,0,NA,0,h.s. grad,Some College,NA,NA,47,25,23,72,NA,protestant,protestant,protestant,protestant,NA
female,white,71,strong republican,protestant,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,1,h.s. grad,NA,NA,NA,53,55,NA,NA,NA,protestant,protestant,NA,NA,NA
male,white,88,strong democrat,protestant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,55,NA,NA,NA,NA,protestant,NA,NA,NA,NA
male,white,37,independent,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,black,61,not str democrat,inter-nondenominational,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,55,NA,NA,NA,NA,other,NA,NA,NA,NA
female,black,69,strong democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,black,65,not str democrat,protestant,4,1,NA,2,NA,0,2,NA,1,NA,NA,0,0,0,1,NA,1,1,1,1,NA,0,Some College,Some College,Bachelors,NA,42,62,50,58,NA,protestant,protestant,protestant,protestant,NA
male,white,21,not str democrat,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,white,47,not str republican,catholic,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,Less than high school,NA,NA,NA,47,23,NA,NA,NA,protestant,none,NA,NA,NA
male,white,58,strong democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,white,48,"ind,near rep",catholic,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,47,NA,NA,NA,NA,catholic,NA,NA,NA,NA
male,white,84,strong democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,white,55,"ind,near rep",protestant,3,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,NA,NA,4,0,0,NA,NA,1,h.s. grad,Less than high school,NA,NA,64,67,77,NA,NA,protestant,protestant,protestant,NA,NA
female,white,46,not str democrat,protestant,3,2,0,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,NA,NA,0,0,0,NA,NA,0,h.s. grad,h.s. grad,NA,NA,46,82,84,NA,NA,protestant,protestant,protestant,NA,NA
female,white,43,not str democrat,protestant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,57,NA,NA,NA,NA,protestant,NA,NA,NA,NA
male,white,25,not str democrat,protestant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,74,NA,NA,NA,NA,protestant,NA,NA,NA,NA
female,white,39,strong democrat,protestant,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,0,Some College,NA,NA,NA,15,59,NA,NA,NA,protestant,protestant,NA,NA,NA
female,white,25,independent,protestant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,29,NA,NA,NA,NA,protestant,NA,NA,NA,NA
female,white,31,not str democrat,protestant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,36,NA,NA,NA,NA,protestant,NA,NA,NA,NA
male,white,44,not str republican,protestant,3,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,Bachelors,Bachelors,NA,NA,44,41,88,NA,NA,protestant,protestant,protestant,NA,NA
male,white,41,strong republican,catholic,3,2,2,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,h.s. grad,Less than high school,NA,NA,28,34,33,NA,NA,protestant,none,protestant,NA,NA
female,white,33,not str republican,protestant,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,0,h.s. grad,NA,NA,NA,39,57,NA,NA,NA,protestant,protestant,NA,NA,NA
male,white,39,not str democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,white,75,not str democrat,protestant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,47,NA,NA,NA,NA,protestant,NA,NA,NA,NA
male,white,27,"ind,near rep",protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,white,61,"ind,near rep",protestant,3,1,1,NA,NA,2,NA,NA,NA,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA,0,h.s. grad,h.s. grad,NA,NA,45,61,32,NA,NA,NA,protestant,protestant,NA,NA
male,white,37,not str democrat,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,black,53,independent,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,white,19,not str republican,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,white,51,"ind,near dem",none,3,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,0,0,NA,NA,0,0,0,NA,NA,1,Bachelors,Some College,NA,NA,49,53,49,NA,NA,other,protestant,protestant,NA,NA
female,white,46,not str republican,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,white,56,strong democrat,protestant,4,1,1,1,NA,2,2,NA,2,NA,NA,1,1,1,0,NA,0,0,0,0,NA,1,h.s. grad,h.s. grad,Bachelors,NA,57,50,59,70,NA,protestant,protestant,protestant,none,NA
female,white,40,"ind,near rep",protestant,3,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,2,0,NA,NA,0,Some College,Bachelors,NA,NA,39,51,48,NA,NA,protestant,other,protestant,NA,NA
male,white,35,strong republican,protestant,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,0,Less than high school,NA,NA,NA,56,16,NA,NA,NA,protestant,protestant,NA,NA,NA
female,white,47,not str republican,protestant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,59,NA,NA,NA,NA,protestant,NA,NA,NA,NA
female,white,63,independent,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,white,25,"ind,near dem",protestant,3,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,0,1,NA,NA,0,0,0,NA,NA,1,h.s. grad,Some College,NA,NA,45,46,24,NA,NA,protestant,protestant,protestant,NA,NA
female,white,75,independent,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,white,49,strong republican,catholic,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,black,73,strong democrat,protestant,3,2,2,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,NA,1,0,1,NA,NA,0,Some College,h.s. grad,NA,NA,67,59,47,NA,NA,protestant,NA,NA,NA,NA
female,white,57,strong democrat,protestant,3,0,2,NA,NA,1,NA,NA,NA,NA,NA,1,1,0,NA,NA,0,0,0,NA,NA,1,h.s. grad,Less than high school,NA,NA,36,52,70,NA,NA,protestant,protestant,protestant,NA,NA
female,white,72,not str republican,protestant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,74,NA,NA,NA,NA,protestant,NA,NA,NA,NA
female,white,58,independent,inter-nondenominational,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,65,NA,NA,NA,NA,protestant,NA,NA,NA,NA
female,white,26,"ind,near dem",protestant,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,1,Some College,NA,NA,NA,30,24,NA,NA,NA,catholic,protestant,NA,NA,NA
female,black,76,strong democrat,protestant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,protestant,NA,NA,NA,NA
female,white,62,not str republican,protestant,3,2,2,NA,NA,2,NA,NA,NA,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA,0,Less than high school,Bachelors,NA,NA,67,17,38,NA,NA,protestant,protestant,protestant,NA,NA
female,white,53,not str republican,protestant,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,0,Some College,NA,NA,NA,54,19,NA,NA,NA,protestant,protestant,NA,NA,NA
female,white,28,"ind,near dem",catholic,3,1,2,NA,NA,2,NA,NA,NA,NA,NA,1,1,0,NA,NA,0,2,0,NA,NA,1,Some College,Bachelors,NA,NA,47,53,26,NA,NA,catholic,other,catholic,NA,NA
male,white,69,"ind,near rep",protestant,3,2,2,NA,NA,2,NA,NA,NA,NA,NA,0,1,1,NA,NA,0,0,0,NA,NA,0,Some College,h.s. grad,NA,NA,42,41,45,NA,NA,protestant,protestant,protestant,NA,NA
male,white,74,strong republican,inter-nondenominational,3,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,0,1,NA,NA,0,0,0,NA,NA,1,Some College,Some College,NA,NA,48,60,58,NA,NA,protestant,catholic,NA,NA,NA
male,white,54,strong democrat,protestant,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,50,54,NA,NA,NA,NA,protestant,NA,NA,NA
male,white,67,"ind,near dem",catholic,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,31,NA,NA,NA,NA,protestant,NA,NA,NA,NA
male,white,52,independent,protestant,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,1,Some College,NA,NA,NA,51,49,NA,NA,NA,catholic,catholic,NA,NA,NA
male,white,52,not str democrat,protestant,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,1,Some College,NA,NA,NA,53,50,NA,NA,NA,protestant,protestant,NA,NA,NA
male,white,72,strong democrat,catholic,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,Bachelors,NA,NA,NA,74,66,NA,NA,NA,catholic,protestant,NA,NA,NA
female,white,19,strong republican,protestant,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,1,h.s. grad,NA,NA,NA,51,47,NA,NA,NA,protestant,protestant,NA,NA,NA
female,white,79,not str republican,protestant,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,83,88,NA,NA,NA,protestant,protestant,NA,NA,NA
male,white,37,not str democrat,catholic,3,2,1,NA,NA,1,NA,NA,NA,NA,NA,1,0,1,NA,NA,0,0,0,NA,NA,1,Some College,Bachelors,NA,NA,55,55,35,NA,NA,protestant,protestant,protestant,NA,NA
female,white,34,strong democrat,none,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,Some College,NA,NA,NA,29,35,NA,NA,NA,protestant,none,NA,NA,NA
male,white,39,"ind,near rep",none,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,39,NA,NA,NA,NA,none,NA,NA,NA,NA
male,other,51,independent,protestant,4,2,1,1,NA,1,1,NA,2,NA,NA,0,0,1,0,NA,0,0,0,0,NA,0,NA,Some College,Less than high school,NA,54,49,40,53,NA,none,protestant,none,protestant,NA
female,white,35,strong democrat,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,white,28,independent,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,white,49,"ind,near dem",protestant,3,0,0,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,Some College,h.s. grad,NA,NA,42,56,56,NA,NA,protestant,protestant,protestant,NA,NA
male,white,49,not str republican,none,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,1,Grad,NA,NA,NA,38,38,NA,NA,NA,NA,NA,NA,NA,NA
female,white,42,strong republican,protestant,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,Some College,NA,NA,NA,39,45,NA,NA,NA,protestant,protestant,NA,NA,NA
female,white,24,not str democrat,protestant,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,0,h.s. grad,NA,NA,NA,23,21,NA,NA,NA,protestant,protestant,NA,NA,NA
female,white,40,strong republican,protestant,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,Some College,NA,NA,NA,70,40,NA,NA,NA,protestant,protestant,NA,NA,NA
male,white,49,not str republican,protestant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,25,NA,NA,NA,NA,protestant,NA,NA,NA,NA
male,white,54,"ind,near dem",none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,white,40,independent,none,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,Bachelors,NA,NA,NA,50,78,NA,NA,NA,protestant,catholic,NA,NA,NA
female,white,67,not str republican,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,black,48,strong republican,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
female,other,34,not str democrat,catholic,3,1,1,NA,NA,2,NA,NA,NA,NA,NA,1,1,0,NA,NA,2,2,2,NA,NA,1,Less than high school,Less than high school,NA,NA,40,54,54,NA,NA,catholic,catholic,catholic,NA,NA
male,black,56,independent,protestant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4,NA,NA,NA,NA,0,NA,NA,NA,NA,50,NA,NA,NA,NA,protestant,NA,NA,NA,NA
female,white,36,independent,protestant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,white,32,independent,moslem/islam,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,20,NA,NA,NA,NA,other,NA,NA,NA,NA
female,white,60,independent,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
male,white,47,not str democrat,protestant,5,2,1,2,1,1,0,1,0,2,1,1,0,0,0,0,0,2,0,0,0,1,Some College,Grad,Bachelors,Bachelors,44,37,53,37,48,protestant,protestant,protestant,protestant,protestant
